event_id,creator_channel_id,creator_name,agency,event_type,event_date,event_year,evidence_tier,creator_source_class,verification_status,source_type,source_reference,retrieved_at,notes
evt_first_observed_UCxn_EkDl0_20200819,UCxn_EkDl0yi45LN2H00ddiQ,SEO A XAY,Independent,FIRST_OBSERVED,2020-08-19,2020,INFERRED_PROXY,INFERRED_PROXY,INFERRED_PROXY,CATALOG_TIMESTAMP_PROXY,channel_coverage.parquet:oldest_video_published_at=2020-08-19 19:25:08+00:00,2026-09-09T05:30:40.708062+00:00,Earliest cataloged public video upload in research dataset (2020-08-19 19:25:08+00:00). Not verified debut stream.
evt_first_observed_UC3JqFoY66_20230214,UC3JqFoY66A90sdqe46mvbTA,Eli Aharon 「イーライ」,Independent,FIRST_OBSERVED,2023-02-14,2023,INFERRED_PROXY,INFERRED_PROXY,INFERRED_PROXY,CATALOG_TIMESTAMP_PROXY,channel_coverage.parquet:oldest_video_published_at=2023-02-14 01:39:11+00:00,2026-09-09T05:30:40.708062+00:00,Earliest cataloged public video upload in research dataset (2023-02-14 01:39:11+00:00). Not verified debut stream.
evt_debut_UCiYFmDfFB_20210409,UCiYFmDfFBoAP2yk9yuXBTTg,S1R Ch.【ARP】,Algorhythm Project,DEBUT,2021-04-09,2021,SECONDARY_DOCUMENTED,SECONDARY_DOCUMENTED,SECONDARY_DOCUMENTED,EXTERNAL_WIKI_AND_YOUTUBE,https://virtualyoutuber.fandom.com/wiki/S1R,2026-09-09T05:30:40.708062+00:00,Debuted on 2021-04-09 as member of Algorhythm Project.
evt_first_observed_UCdlJxYXr4_20240101,UCdlJxYXr4eh44NeCSjOe_Fg,RainRem Ch. レーンレム,Independent,FIRST_OBSERVED,2024-01-01,2024,INFERRED_PROXY,INFERRED_PROXY,INFERRED_PROXY,CATALOG_TIMESTAMP_PROXY,channel_coverage.parquet:oldest_video_published_at=2024-01-01 05:37:15+00:00,2026-09-09T05:30:40.708062+00:00,Earliest cataloged public video upload in research dataset (2024-01-01 05:37:15+00:00). Not verified debut stream.
evt_first_observed_UCfI5PfgpN_20210322,UCfI5PfgpNZ3a2p7MS-m5gPA,Ponpun.,Independent,FIRST_OBSERVED,2021-03-22,2021,INFERRED_PROXY,INFERRED_PROXY,INFERRED_PROXY,CATALOG_TIMESTAMP_PROXY,channel_coverage.parquet:oldest_video_published_at=2021-03-22 09:30:14+00:00,2026-09-09T05:30:40.708062+00:00,Earliest cataloged public video upload in research dataset (2021-03-22 09:30:14+00:00). Not verified debut stream.
evt_first_observed_UCUPi3XlTX_20181126,UCUPi3XlTX0rLUWjFHifNl-Q,Bloodyflora,Independent,FIRST_OBSERVED,2018-11-26,2018,INFERRED_PROXY,INFERRED_PROXY,INFERRED_PROXY,CATALOG_TIMESTAMP_PROXY,channel_coverage.parquet:oldest_video_published_at=2018-11-26 09:42:10+00:00,2026-09-09T05:30:40.708062+00:00,Earliest cataloged public video upload in research dataset (2018-11-26 09:42:10+00:00). Not verified debut stream.
evt_first_observed_UCZmw6cMeV_20210808,UCZmw6cMeVaCMtL_NhybhWJw,Poppy the Puppy,Independent,FIRST_OBSERVED,2021-08-08,2021,INFERRED_PROXY,INFERRED_PROXY,INFERRED_PROXY,CATALOG_TIMESTAMP_PROXY,channel_coverage.parquet:oldest_video_published_at=2021-08-08 02:19:27+00:00,2026-09-09T05:30:40.708062+00:00,Earliest cataloged public video upload in research dataset (2021-08-08 02:19:27+00:00). Not verified debut stream.
evt_hiatus_observed_proxy_UCMVdzsLwV_20260208,UCMVdzsLwVWc241rrjK78aXA,Pak LIGHT,Independent,HIATUS_OBSERVED_PROXY,2026-02-08,2026,INFERRED_PROXY,INFERRED_PROXY,INFERRED_PROXY,REGISTRY_INACTIVITY_PROXY,thai_vtuber_registry.json:last_video_published_at=2026-02-08T09:53:29+00:00,2026-09-09T05:30:40.708062+00:00,Observed hiatus boundary based on last public activity recorded on 2026-02-08 (>180d inactive).
evt_first_observed_UCAnKhwx49_20201213,UCAnKhwx493i5myddnJFF_gg,Pengu Ch.【Ti19t】,Ti19t,FIRST_OBSERVED,2020-12-13,2020,INFERRED_PROXY,INFERRED_PROXY,INFERRED_PROXY,CATALOG_TIMESTAMP_PROXY,channel_coverage.parquet:oldest_video_published_at=2020-12-13 14:31:40+00:00,2026-09-09T05:30:40.708062+00:00,Earliest cataloged public video upload in research dataset (2020-12-13 14:31:40+00:00). Not verified debut stream.
evt_debut_UCktUGMC7A_20220106,UCktUGMC7AKl1e8n20Ys8w0Q,Superpretty TAKOPERO Ch. Pixela Legends,Pixela Project,DEBUT,2022-01-06,2022,SECONDARY_DOCUMENTED,SECONDARY_DOCUMENTED,SECONDARY_DOCUMENTED,EXTERNAL_WIKI_AND_YOUTUBE,https://virtualyoutuber.fandom.com/wiki/Superpretty_TAKOPERO,2026-09-09T05:30:40.708062+00:00,Debuted on 2022-01-06 as member of Pixela Legends.
evt_first_observed_UCjw7DQp5u_20180124,UCjw7DQp5uNND5qMyyhtOpdQ,RaFa DXD,Independent,FIRST_OBSERVED,2018-01-24,2018,INFERRED_PROXY,INFERRED_PROXY,INFERRED_PROXY,CATALOG_TIMESTAMP_PROXY,channel_coverage.parquet:oldest_video_published_at=2018-01-24 17:08:21+00:00,2026-09-09T05:30:40.708062+00:00,Earliest cataloged public video upload in research dataset (2018-01-24 17:08:21+00:00). Not verified debut stream.
evt_debut_UCPMOk4hbI_20220127,UCPMOk4hbIh5A-_6uNhzAvDg,Kitsuneko Mewten Ch. Pixela-Isekai,Pixela Project,DEBUT,2022-01-27,2022,SECONDARY_DOCUMENTED,SECONDARY_DOCUMENTED,SECONDARY_DOCUMENTED,EXTERNAL_WIKI_AND_YOUTUBE,https://virtualyoutuber.fandom.com/wiki/Kitsuneko_Mewten,2026-09-09T05:30:40.708062+00:00,Debuted on 2022-01-27 as member of Pixela Legends.
evt_first_observed_UCGofntRkN_20201029,UCGofntRkNUAgXGqimLtLy4g,Reilim Channel,Independent,FIRST_OBSERVED,2020-10-29,2020,INFERRED_PROXY,INFERRED_PROXY,INFERRED_PROXY,CATALOG_TIMESTAMP_PROXY,channel_coverage.parquet:oldest_video_published_at=2020-10-29 08:31:45+00:00,2026-09-09T05:30:40.708062+00:00,Earliest cataloged public video upload in research dataset (2020-10-29 08:31:45+00:00). Not verified debut stream.
evt_first_observed_UCwtyxO7B0_20200713,UCwtyxO7B0xIv3XdtSvdnYgQ,Aoi Crescent Ch.,Independent,FIRST_OBSERVED,2020-07-13,2020,INFERRED_PROXY,INFERRED_PROXY,INFERRED_PROXY,CATALOG_TIMESTAMP_PROXY,channel_coverage.parquet:oldest_video_published_at=2020-07-13 14:45:15+00:00,2026-09-09T05:30:40.708062+00:00,Earliest cataloged public video upload in research dataset (2020-07-13 14:45:15+00:00). Not verified debut stream.
evt_first_observed_UCM96L0Hab_20200925,UCM96L0HabMkeIGyBViLZ4YQ,Cynthia Rowena Ch.,Independent,FIRST_OBSERVED,2020-09-25,2020,INFERRED_PROXY,INFERRED_PROXY,INFERRED_PROXY,CATALOG_TIMESTAMP_PROXY,channel_coverage.parquet:oldest_video_published_at=2020-09-25 14:55:53+00:00,2026-09-09T05:30:40.708062+00:00,Earliest cataloged public video upload in research dataset (2020-09-25 14:55:53+00:00). Not verified debut stream.
evt_first_observed_UCwKydIfpA_20220402,UCwKydIfpAlllZap4K7dzJ4g,HyougaAlpha Ch.【ARP】,Algorhythm Project,FIRST_OBSERVED,2022-04-02,2022,INFERRED_PROXY,INFERRED_PROXY,INFERRED_PROXY,CATALOG_TIMESTAMP_PROXY,channel_coverage.parquet:oldest_video_published_at=2022-04-02 06:22:04+00:00,2026-09-09T05:30:40.708062+00:00,Earliest cataloged public video upload in research dataset (2022-04-02 06:22:04+00:00). Not verified debut stream.
evt_debut_UC-qBbCCqt_20210308,UC-qBbCCqtD2H4WSs9m978Ow,Cazzie K. Monie,Independent,DEBUT,2021-03-08,2021,SECONDARY_DOCUMENTED,SECONDARY_DOCUMENTED,SECONDARY_DOCUMENTED,EXTERNAL_WIKI_AND_YOUTUBE,https://virtualyoutuber.fandom.com/wiki/Cazzie_K._Monie,2026-09-09T05:30:40.708062+00:00,Debuted on 2021-03-08 as Pixela 1st Generation member.
evt_termination_UC-qBbCCqt_20211014,UC-qBbCCqtD2H4WSs9m978Ow,Cazzie K. Monie,Independent,TERMINATION,2021-10-14,2021,SECONDARY_DOCUMENTED,SECONDARY_DOCUMENTED,SECONDARY_DOCUMENTED,OFFICIAL_AGENCY_ANNOUNCEMENT,https://virtualyoutuber.fandom.com/wiki/Cazzie_K._Monie,2026-09-09T05:30:40.708062+00:00,Contract terminated on 2021-10-14.
evt_first_observed_UCjpsxqVVj_20230218,UCjpsxqVVjdZWy5eW5-ZkbcA,Amnuai CH,Independent,FIRST_OBSERVED,2023-02-18,2023,INFERRED_PROXY,INFERRED_PROXY,INFERRED_PROXY,CATALOG_TIMESTAMP_PROXY,channel_coverage.parquet:oldest_video_published_at=2023-02-18 12:50:49+00:00,2026-09-09T05:30:40.708062+00:00,Earliest cataloged public video upload in research dataset (2023-02-18 12:50:49+00:00). Not verified debut stream.
evt_first_observed_UCgSsXxQ71_20230522,UCgSsXxQ71nScJ-GIc90ZkYw,Cerafine Mikael Ch. Lumina-First-Myth,Lumina Live,FIRST_OBSERVED,2023-05-22,2023,INFERRED_PROXY,INFERRED_PROXY,INFERRED_PROXY,CATALOG_TIMESTAMP_PROXY,channel_coverage.parquet:oldest_video_published_at=2023-05-22 10:24:37+00:00,2026-09-09T05:30:40.708062+00:00,Earliest cataloged public video upload in research dataset (2023-05-22 10:24:37+00:00). Not verified debut stream.
evt_first_observed_UCknOyz3O0_20240328,UCknOyz3O0-G6w5SJNAgO7uQ,Mild-R Ch. Lumina-World-End,Lumina Live,FIRST_OBSERVED,2024-03-28,2024,INFERRED_PROXY,INFERRED_PROXY,INFERRED_PROXY,CATALOG_TIMESTAMP_PROXY,channel_coverage.parquet:oldest_video_published_at=2024-03-28 09:54:54+00:00,2026-09-09T05:30:40.708062+00:00,Earliest cataloged public video upload in research dataset (2024-03-28 09:54:54+00:00). Not verified debut stream.
evt_first_observed_UCKlrZ_Pp4_20161005,UCKlrZ_Pp4UE8miUIbC3kFjg,Castesia | Phoenix Vtuber of Noxus,Independent,FIRST_OBSERVED,2016-10-05,2016,INFERRED_PROXY,INFERRED_PROXY,INFERRED_PROXY,CATALOG_TIMESTAMP_PROXY,channel_coverage.parquet:oldest_video_published_at=2016-10-05 03:00:02+00:00,2026-09-09T05:30:40.708062+00:00,Earliest cataloged public video upload in research dataset (2016-10-05 03:00:02+00:00). Not verified debut stream.
evt_hiatus_observed_proxy_UCKlrZ_Pp4_20240328,UCKlrZ_Pp4UE8miUIbC3kFjg,Castesia | Phoenix Vtuber of Noxus,Independent,HIATUS_OBSERVED_PROXY,2024-03-28,2024,INFERRED_PROXY,INFERRED_PROXY,INFERRED_PROXY,REGISTRY_INACTIVITY_PROXY,thai_vtuber_registry.json:last_video_published_at=2024-03-28T02:30:05+00:00,2026-09-09T05:30:40.708062+00:00,Observed hiatus boundary based on last public activity recorded on 2024-03-28 (>180d inactive).
evt_first_observed_UCc9W8GnDE_20250206,UCc9W8GnDEHPNgt6eshaAvQw,Nirvana Ch.【ARP】,Algorhythm Project,FIRST_OBSERVED,2025-02-06,2025,INFERRED_PROXY,INFERRED_PROXY,INFERRED_PROXY,CATALOG_TIMESTAMP_PROXY,channel_coverage.parquet:oldest_video_published_at=2025-02-06 12:00:14+00:00,2026-09-09T05:30:40.708062+00:00,Earliest cataloged public video upload in research dataset (2025-02-06 12:00:14+00:00). Not verified debut stream.
evt_debut_UCSXwfOj8m_20220106,UCSXwfOj8mTDxE1ZaIEHXN2w,Meraki Keimii Ch. Pixela Legends,Pixela Project,DEBUT,2022-01-06,2022,SECONDARY_DOCUMENTED,SECONDARY_DOCUMENTED,SECONDARY_DOCUMENTED,EXTERNAL_WIKI_AND_YOUTUBE,https://virtualyoutuber.fandom.com/wiki/Meraki_Keimii,2026-09-09T05:30:40.708062+00:00,Debuted on 2022-01-06 as Pixela Legends member.
evt_graduation_UCSXwfOj8m_20230108,UCSXwfOj8mTDxE1ZaIEHXN2w,Meraki Keimii Ch. Pixela Legends,Pixela Project,GRADUATION,2023-01-08,2023,SECONDARY_DOCUMENTED,SECONDARY_DOCUMENTED,SECONDARY_DOCUMENTED,OFFICIAL_AGENCY_ANNOUNCEMENT,https://virtualyoutuber.fandom.com/wiki/Meraki_Keimii,2026-09-09T05:30:40.708062+00:00,Retired on 2023-01-08.
evt_first_observed_UCLEtK3Uyn_20220121,UCLEtK3UynAZPM7ODwPeveEw,LIRIN,Independent,FIRST_OBSERVED,2022-01-21,2022,INFERRED_PROXY,INFERRED_PROXY,INFERRED_PROXY,CATALOG_TIMESTAMP_PROXY,channel_coverage.parquet:oldest_video_published_at=2022-01-21 17:14:06+00:00,2026-09-09T05:30:40.708062+00:00,Earliest cataloged public video upload in research dataset (2022-01-21 17:14:06+00:00). Not verified debut stream.
evt_debut_UChBuxXl8p_20210806,UChBuxXl8poN1Jz8kZDdsfhw,Selene Ch.【ARP】,Algorhythm Project,DEBUT,2021-08-06,2021,SECONDARY_DOCUMENTED,SECONDARY_DOCUMENTED,SECONDARY_DOCUMENTED,EXTERNAL_WIKI_AND_YOUTUBE,https://virtualyoutuber.fandom.com/wiki/Selene,2026-09-09T05:30:40.708062+00:00,Debuted on 2021-08-06 as member of Algorhythm Project.
evt_first_observed_UCTIi4NC8S_20200813,UCTIi4NC8SvzUZDMExjCscVA,UCTIi4NC8SvzUZDMExjCscVA,Independent,FIRST_OBSERVED,2020-08-13,2020,INFERRED_PROXY,INFERRED_PROXY,INFERRED_PROXY,CATALOG_TIMESTAMP_PROXY,channel_coverage.parquet:oldest_video_published_at=2020-08-13 14:51:46+00:00,2026-09-09T05:30:40.708062+00:00,Earliest cataloged public video upload in research dataset (2020-08-13 14:51:46+00:00). Not verified debut stream.
evt_hiatus_observed_proxy_UCTIi4NC8S_20200813,UCTIi4NC8SvzUZDMExjCscVA,UCTIi4NC8SvzUZDMExjCscVA,Independent,HIATUS_OBSERVED_PROXY,2020-08-13,2020,INFERRED_PROXY,INFERRED_PROXY,INFERRED_PROXY,REGISTRY_INACTIVITY_PROXY,thai_vtuber_registry.json:last_video_published_at=2020-08-13T14:51:46+00:00,2026-09-09T05:30:40.708062+00:00,Observed hiatus boundary based on last public activity recorded on 2020-08-13 (>180d inactive).
evt_first_observed_UCyJplWD3__20250206,UCyJplWD3_LWpNMOOkiVVurg,DEV Ch.【ARP】,Algorhythm Project,FIRST_OBSERVED,2025-02-06,2025,INFERRED_PROXY,INFERRED_PROXY,INFERRED_PROXY,CATALOG_TIMESTAMP_PROXY,channel_coverage.parquet:oldest_video_published_at=2025-02-06 12:01:15+00:00,2026-09-09T05:30:40.708062+00:00,Earliest cataloged public video upload in research dataset (2025-02-06 12:01:15+00:00). Not verified debut stream.
evt_first_observed_UCL1yaSZue_20230322,UCL1yaSZue9dW_zyvhdI8C3w,Friskfitz,Independent,FIRST_OBSERVED,2023-03-22,2023,INFERRED_PROXY,INFERRED_PROXY,INFERRED_PROXY,CATALOG_TIMESTAMP_PROXY,channel_coverage.parquet:oldest_video_published_at=2023-03-22 09:00:08+00:00,2026-09-09T05:30:40.708062+00:00,Earliest cataloged public video upload in research dataset (2023-03-22 09:00:08+00:00). Not verified debut stream.
evt_first_observed_UCa8ILv94q_20240515,UCa8ILv94qHT6oar_jVzg9sQ,Beta AMI Ch. Lumina-World-End,Lumina Live,FIRST_OBSERVED,2024-05-15,2024,INFERRED_PROXY,INFERRED_PROXY,INFERRED_PROXY,CATALOG_TIMESTAMP_PROXY,channel_coverage.parquet:oldest_video_published_at=2024-05-15 08:00:32+00:00,2026-09-09T05:30:40.708062+00:00,Earliest cataloged public video upload in research dataset (2024-05-15 08:00:32+00:00). Not verified debut stream.
evt_first_observed_UC8xAtvAk__20230401,UC8xAtvAk_HX1j3egTO7ylIQ,Roselia de Magentia Ch. Pixela S,Pixela Project,FIRST_OBSERVED,2023-04-01,2023,INFERRED_PROXY,INFERRED_PROXY,INFERRED_PROXY,CATALOG_TIMESTAMP_PROXY,channel_coverage.parquet:oldest_video_published_at=2023-04-01 04:00:15+00:00,2026-09-09T05:30:40.708062+00:00,Earliest cataloged public video upload in research dataset (2023-04-01 04:00:15+00:00). Not verified debut stream.
evt_first_observed_UCuyrIzf_b_20230522,UCuyrIzf_bCTnyJHktJVpe4g,Atlanteia Sireen Ch. Lumina-First-Myth,Lumina Live,FIRST_OBSERVED,2023-05-22,2023,INFERRED_PROXY,INFERRED_PROXY,INFERRED_PROXY,CATALOG_TIMESTAMP_PROXY,channel_coverage.parquet:oldest_video_published_at=2023-05-22 10:24:56+00:00,2026-09-09T05:30:40.708062+00:00,Earliest cataloged public video upload in research dataset (2023-05-22 10:24:56+00:00). Not verified debut stream.
evt_graduation_UCeLJ2rBYZ_20260130,UCeLJ2rBYZwPrb5hbKY5X5eg,Latta Ch.【ARP】,Algorhythm Project,GRADUATION,2026-01-30,2026,PRIMARY_EVENT_SPECIFIC,PRIMARY_OFFICIAL_ANNOUNCEMENT,PRIMARY_EVENT_SPECIFIC,OFFICIAL_AGENCY_ANNOUNCEMENT,https://x.com/ARP_Vtuber/status/2016858872414412856,2026-09-09T05:30:40.708062+00:00,Official retirement from Algorhythm Project on 2026-01-30.
evt_first_observed_UCeLJ2rBYZ_20230124,UCeLJ2rBYZwPrb5hbKY5X5eg,Latta Ch.【ARP】,Algorhythm Project,FIRST_OBSERVED,2023-01-24,2023,INFERRED_PROXY,INFERRED_PROXY,INFERRED_PROXY,CATALOG_TIMESTAMP_PROXY,channel_coverage.parquet:oldest_video_published_at=2023-01-24 03:46:16+00:00,2026-09-09T05:30:40.708062+00:00,Earliest cataloged public video upload in research dataset (2023-01-24 03:46:16+00:00). Not verified debut stream.
evt_first_observed_UCW0EhUBJr_20231111,UCW0EhUBJrTtjSywG4-MGgrQ,Grimus Grimm Ch. Pixela Destiny,Pixela Project,FIRST_OBSERVED,2023-11-11,2023,INFERRED_PROXY,INFERRED_PROXY,INFERRED_PROXY,CATALOG_TIMESTAMP_PROXY,channel_coverage.parquet:oldest_video_published_at=2023-11-11 10:00:09+00:00,2026-09-09T05:30:40.708062+00:00,Earliest cataloged public video upload in research dataset (2023-11-11 10:00:09+00:00). Not verified debut stream.
evt_first_observed_UCbZDGjLa__20231111,UCbZDGjLa_Rc3TfPVXMR1Tog,Biscuit Blythe Ch. Pixela Destiny,Pixela Project,FIRST_OBSERVED,2023-11-11,2023,INFERRED_PROXY,INFERRED_PROXY,INFERRED_PROXY,CATALOG_TIMESTAMP_PROXY,channel_coverage.parquet:oldest_video_published_at=2023-11-11 10:12:14+00:00,2026-09-09T05:30:40.708062+00:00,Earliest cataloged public video upload in research dataset (2023-11-11 10:12:14+00:00). Not verified debut stream.
evt_first_observed_UC6Q4UI5mE_20210318,UC6Q4UI5mEjeZOIRoTtRoFJA,Midnight Ch.【ARP】,Algorhythm Project,FIRST_OBSERVED,2021-03-18,2021,INFERRED_PROXY,INFERRED_PROXY,INFERRED_PROXY,CATALOG_TIMESTAMP_PROXY,channel_coverage.parquet:oldest_video_published_at=2021-03-18 03:43:31+00:00,2026-09-09T05:30:40.708062+00:00,Earliest cataloged public video upload in research dataset (2021-03-18 03:43:31+00:00). Not verified debut stream.
evt_first_observed_UC3TQ2myWZ_20240413,UC3TQ2myWZR8pZiUZ6Cs0-Sw,Bianca Ch. 【ARP】,Algorhythm Project,FIRST_OBSERVED,2024-04-13,2024,INFERRED_PROXY,INFERRED_PROXY,INFERRED_PROXY,CATALOG_TIMESTAMP_PROXY,channel_coverage.parquet:oldest_video_published_at=2024-04-13 13:38:54+00:00,2026-09-09T05:30:40.708062+00:00,Earliest cataloged public video upload in research dataset (2024-04-13 13:38:54+00:00). Not verified debut stream.
evt_hiatus_observed_proxy_UC3TQ2myWZ_20240413,UC3TQ2myWZR8pZiUZ6Cs0-Sw,Bianca Ch. 【ARP】,Algorhythm Project,HIATUS_OBSERVED_PROXY,2024-04-13,2024,INFERRED_PROXY,INFERRED_PROXY,INFERRED_PROXY,REGISTRY_INACTIVITY_PROXY,thai_vtuber_registry.json:last_video_published_at=2024-04-13T13:38:54+00:00,2026-09-09T05:30:40.708062+00:00,Observed hiatus boundary based on last public activity recorded on 2024-04-13 (>180d inactive).
evt_first_observed_UCantL0_E-_20250206,UCantL0_E-ATsKZTmZmZ51tw,Millennia Ch.【ARP】,Algorhythm Project,FIRST_OBSERVED,2025-02-06,2025,INFERRED_PROXY,INFERRED_PROXY,INFERRED_PROXY,CATALOG_TIMESTAMP_PROXY,channel_coverage.parquet:oldest_video_published_at=2025-02-06 12:00:26+00:00,2026-09-09T05:30:40.708062+00:00,Earliest cataloged public video upload in research dataset (2025-02-06 12:00:26+00:00). Not verified debut stream.
evt_first_observed_UCgqsGN6Mc_20220830,UCgqsGN6McgMtc-Xz50MsG9w,Uniwii Ch.【ARP】,Algorhythm Project,FIRST_OBSERVED,2022-08-30,2022,INFERRED_PROXY,INFERRED_PROXY,INFERRED_PROXY,CATALOG_TIMESTAMP_PROXY,channel_coverage.parquet:oldest_video_published_at=2022-08-30 18:57:30+00:00,2026-09-09T05:30:40.708062+00:00,Earliest cataloged public video upload in research dataset (2022-08-30 18:57:30+00:00). Not verified debut stream.
evt_hiatus_observed_proxy_UCgqsGN6Mc_20251023,UCgqsGN6McgMtc-Xz50MsG9w,Uniwii Ch.【ARP】,Algorhythm Project,HIATUS_OBSERVED_PROXY,2025-10-23,2025,INFERRED_PROXY,INFERRED_PROXY,INFERRED_PROXY,REGISTRY_INACTIVITY_PROXY,thai_vtuber_registry.json:last_video_published_at=2025-10-23T07:18:04+00:00,2026-09-09T05:30:40.708062+00:00,Observed hiatus boundary based on last public activity recorded on 2025-10-23 (>180d inactive).
evt_debut_UCgLadXz0s_20240913,UCgLadXz0sJbHQL98eoAd9ag,【graduated】Ice Shirakoi Ch. / AStars Amakara,AStars Production,DEBUT,2024-09-13,2024,SECONDARY_DOCUMENTED,SECONDARY_DOCUMENTED,SECONDARY_DOCUMENTED,EXTERNAL_WIKI_AND_ANNOUNCEMENT,https://virtualyoutuber.fandom.com/wiki/AStars,2026-09-09T05:30:40.708062+00:00,Debuted on 2024-09-13 as member of AStars Amakara unit under Brave Group APAC.
evt_graduation_UCgLadXz0s_20250430,UCgLadXz0sJbHQL98eoAd9ag,【graduated】Ice Shirakoi Ch. / AStars Amakara,AStars Production,GRADUATION,2025-04-30,2025,PRIMARY_EVENT_SPECIFIC,PRIMARY_OFFICIAL_ANNOUNCEMENT,PRIMARY_EVENT_SPECIFIC,OFFICIAL_AGENCY_ANNOUNCEMENT,https://x.com/AStarsofficial/status/1888528955219968470,2026-09-09T05:30:40.708062+00:00,Official graduation announced on 2025-04-16; farewell stream held 2025-04-26; effective 2025-04-30.
evt_debut_UCfe7Lxdn2_20240913,UCfe7Lxdn2PDp_xnnrC_RSzA,【graduated】Amaris Sayo Ch. / AStars Amakara,AStars Production,DEBUT,2024-09-13,2024,SECONDARY_DOCUMENTED,SECONDARY_DOCUMENTED,SECONDARY_DOCUMENTED,EXTERNAL_WIKI_AND_ANNOUNCEMENT,https://virtualyoutuber.fandom.com/wiki/AStars,2026-09-09T05:30:40.708062+00:00,Debuted on 2024-09-13 as member of AStars Amakara unit.
evt_graduation_UCfe7Lxdn2_20250214,UCfe7Lxdn2PDp_xnnrC_RSzA,【graduated】Amaris Sayo Ch. / AStars Amakara,AStars Production,GRADUATION,2025-02-14,2025,PRIMARY_EVENT_SPECIFIC,PRIMARY_OFFICIAL_ANNOUNCEMENT,PRIMARY_EVENT_SPECIFIC,OFFICIAL_AGENCY_ANNOUNCEMENT,https://x.com/AStarsofficial/status/1888528955219968470,2026-09-09T05:30:40.708062+00:00,Graduation announced 2025-02-06 due to health; early graduation stream held 2025-02-14.
evt_first_observed_UC_djfyZ7N_20201230,UC_djfyZ7N_-hPSxtrSsBNfQ,Victor Hoshino【GRADUATED】,Independent,FIRST_OBSERVED,2020-12-30,2020,INFERRED_PROXY,INFERRED_PROXY,INFERRED_PROXY,CATALOG_TIMESTAMP_PROXY,channel_coverage.parquet:oldest_video_published_at=2020-12-30 12:00:13+00:00,2026-09-09T05:30:40.708062+00:00,Earliest cataloged public video upload in research dataset (2020-12-30 12:00:13+00:00). Not verified debut stream.
evt_graduation_proxy_UC_djfyZ7N_20250920,UC_djfyZ7N_-hPSxtrSsBNfQ,Victor Hoshino【GRADUATED】,Independent,GRADUATION_PROXY,2025-09-20,2025,INFERRED_PROXY,INFERRED_PROXY,INFERRED_PROXY,REGISTRY_INACTIVITY_PROXY,thai_vtuber_registry.json:last_video_published_at=2025-09-20T16:59:00+00:00,2026-09-09T05:30:40.708062+00:00,Observed graduated boundary based on last public activity recorded on 2025-09-20 (>180d inactive).
evt_first_observed_UC0C_CplF__20201117,UC0C_CplF_fwd1hEZuIE6VIw,Rawley Izzy G. Ch. | Graduated,Independent,FIRST_OBSERVED,2020-11-17,2020,INFERRED_PROXY,INFERRED_PROXY,INFERRED_PROXY,CATALOG_TIMESTAMP_PROXY,channel_coverage.parquet:oldest_video_published_at=2020-11-17 11:00:04+00:00,2026-09-09T05:30:40.708062+00:00,Earliest cataloged public video upload in research dataset (2020-11-17 11:00:04+00:00). Not verified debut stream.
evt_graduation_proxy_UC0C_CplF__20240315,UC0C_CplF_fwd1hEZuIE6VIw,Rawley Izzy G. Ch. | Graduated,Independent,GRADUATION_PROXY,2024-03-15,2024,INFERRED_PROXY,INFERRED_PROXY,INFERRED_PROXY,REGISTRY_INACTIVITY_PROXY,thai_vtuber_registry.json:last_video_published_at=2024-03-15T15:59:21+00:00,2026-09-09T05:30:40.708062+00:00,Observed graduated boundary based on last public activity recorded on 2024-03-15 (>180d inactive).
evt_debut_UCt8vlwt6q_20210403,UCt8vlwt6qi6P1mz5uuStJCA,Shimonz,Independent,DEBUT,2021-04-03,2021,SECONDARY_DOCUMENTED,SECONDARY_DOCUMENTED,SECONDARY_DOCUMENTED,EXTERNAL_WIKI_AND_YOUTUBE,https://virtualyoutuber.fandom.com/wiki/Shimonz,2026-09-09T05:30:40.708062+00:00,Debuted on 2021-04-03 as independent Thai VTuber.
evt_graduation_UCt8vlwt6q_20221222,UCt8vlwt6qi6P1mz5uuStJCA,Shimonz,Independent,GRADUATION,2022-12-22,2022,SECONDARY_DOCUMENTED,SECONDARY_DOCUMENTED,SECONDARY_DOCUMENTED,EXTERNAL_WIKI_AND_YOUTUBE,https://virtualyoutuber.fandom.com/wiki/Shimonz,2026-09-09T05:30:40.708062+00:00,Retired on 2022-12-22.
evt_first_observed_UCDgptjggm_20210921,UCDgptjggm1YvNSn7GQ19sEA,Lord Cha Zele Ch. ◤Graduation◢,Independent,FIRST_OBSERVED,2021-09-21,2021,INFERRED_PROXY,INFERRED_PROXY,INFERRED_PROXY,CATALOG_TIMESTAMP_PROXY,channel_coverage.parquet:oldest_video_published_at=2021-09-21 03:10:44+00:00,2026-09-09T05:30:40.708062+00:00,Earliest cataloged public video upload in research dataset (2021-09-21 03:10:44+00:00). Not verified debut stream.
evt_graduation_proxy_UCDgptjggm_20250508,UCDgptjggm1YvNSn7GQ19sEA,Lord Cha Zele Ch. ◤Graduation◢,Independent,GRADUATION_PROXY,2025-05-08,2025,INFERRED_PROXY,INFERRED_PROXY,INFERRED_PROXY,REGISTRY_INACTIVITY_PROXY,thai_vtuber_registry.json:last_video_published_at=2025-05-08T12:56:40+00:00,2026-09-09T05:30:40.708062+00:00,Observed graduated boundary based on last public activity recorded on 2025-05-08 (>180d inactive).
